Company Name,Website,Phone,Street Address,City,State / Province,Country,Zip / Postal Code,Full Address,LinkedIn URL,Industry,Source
Nova Scotia Power,http://www.nspower.ca,'+1 800-428-6230,1223 Lower Water St,Halifax,Nova Scotia,Canada,B3L 4H7,"1223 Lower Water St, Halifax, Nova Scotia, B3L 4H7, Canada",http://www.linkedin.com/company/nova-scotia-power,utilities,Apollo
VistaCare,http://www.vistacaretech.com,'+1 866-999-7404,200 Bluewater Rd,Halifax,Nova Scotia,Canada,B3L 4H7,"200 Bluewater Rd, Halifax, Nova Scotia, B3L 4H7, Canada",http://www.linkedin.com/company/vistacare-communications,construction,Apollo
East Coast Powerline,http://eastcoastpowerline.com,,Highway 12  3696,New Ross,Nova Scotia,Canada,B0J 2M0,"Highway 12  3696, New Ross, Nova Scotia, B0J 2M0, Canada",https://www.linkedin.com/company/east-coast-powerline,Utilities,Ocean
Rise Engineering,http://riseeng.ca,+1 778-680-7473,Squamish,Squamish,Nova Scotia,Canada,BC,"Squamish, Squamish, Nova Scotia, BC, Canada",https://www.linkedin.com/company/rise-engineering-inc,IT Services and IT Consulting,Ocean
Campbell Valley Contracting,http://campbellvalleycontracting.com,+1 604-818-1496,196 Street,Surrey,Nova Scotia,Canada,British Columbia,"196 Street, Surrey, Nova Scotia, British Columbia, Canada",https://www.linkedin.com/company/campbell-valley-contracting-ltd,Construction,Ocean
Protech Engineering,http://protech.engineering,,Langley,Township of Langley,Nova Scotia,Canada,BC,"Langley, Township of Langley, Nova Scotia, BC, Canada",https://www.linkedin.com/company/protecheng,Business Consulting and Services,Ocean
AIM Power Solutions,http://aimpowersolutions.com,+1 604-813-9118,Vancouver,Vancouver,Nova Scotia,Canada,British Columbia / Colombie-Britannique,"Vancouver, Vancouver, Nova Scotia, British Columbia / Colombie-Britannique, Canada",https://www.linkedin.com/company/aim-power-solutions-vancouver,Utilities,Ocean
Carisbrooke Consulting,http://carisbrookeconsulting.com,,Vancouver,Vancouver,Nova Scotia,Canada,BC,"Vancouver, Vancouver, Nova Scotia, BC, Canada",https://www.linkedin.com/company/carisbrooke-consulting-inc,Utilities,Ocean
RTI Industrial,http://rtisteel.ca,+1 604-679-9252,Vancouver,Vancouver,Nova Scotia,Canada,British Columbia,"Vancouver, Vancouver, Nova Scotia, British Columbia, Canada",https://www.linkedin.com/company/rti-industrial-ltd,Construction,Ocean
Tochal Consulting,http://tochalconsulting.com,+1 604-727-8124,Vancouver,Vancouver,Nova Scotia,Canada,British Columbia,"Vancouver, Vancouver, Nova Scotia, British Columbia, Canada",https://www.linkedin.com/company/tochal-consulting-ltd,Business Consulting and Services,Ocean
Turtle Island Law,http://turtleislandlawllp.ca,+1 604-360-7427,Vancouver,Vancouver,Nova Scotia,Canada,British Columbia,"Vancouver, Vancouver, Nova Scotia, British Columbia, Canada",https://www.linkedin.com/company/turtle-island-law-llp,Law Practice,Ocean
Northumberland Electric,http://neinc.ca,"+1 902-450-5227, +1 877-711-3828",26 Crane Lake Drive,Halifax,NS,Canada,B3S 1B4,"26 Crane Lake Drive, Halifax, NS, B3S 1B4, Canada",https://www.linkedin.com/company/northumberland-electric,Construction,Ocean
Qulliq Energy Corporation,http://www.qec.nu.ca,'+1 866-710-4200,Baker Lake,Baker Lake,Nunavut,Canada,X0C 0A0,"Baker Lake, Baker Lake, Nunavut, X0C 0A0, Canada",http://www.linkedin.com/company/qulliq-energy-corporation,utilities,Apollo
Talis Engineering,http://talisengineering.com,,"#606, 234-5149, Country Hills Blvd., NW",Calgary,NW,Canada,Country Hills Blvd.,"#606, 234-5149, Country Hills Blvd., NW, Calgary, NW, Country Hills Blvd., Canada",https://www.linkedin.com/company/talis-engineering-inc.,Oil and Gas,Ocean
Halton Hills Hydro,http://haltonhillshydro.com,"+1 519-853-3700, +1 800-400-2255",43 Alice St,Acton,ON,Canada,L7J 2A9,"43 Alice St, Acton, ON, L7J 2A9, Canada",https://www.linkedin.com/company/halton-hills-hydro,Utilities,Ocean
Rbcon,http://rbcon.ca,"+1 905-877-7268, +1 888-846-6215, +1 416-688-4630, +1 416-936-6103, +1 416-859-0430, +1 416-659-1897, +1 416-936-6105, +1 416-936-6102",8 Commerce Crescent,Acton,ON,Canada,ON,"8 Commerce Crescent, Acton, ON, ON, Canada",,"Construction, Commercial, Civil Engineering, Building Maintenance, Service Industry",Ocean
AVERTEX Utility Solutions,http://avertex.ca,"+1 519-942-3030, +1 905-957-0550, +1 403-585-6205, +1 866-521-3030",205235 County Road 109,Amaranth,ON,Canada,L9W 0T8,"205235 County Road 109, Amaranth, ON, L9W 0T8, Canada",https://www.linkedin.com/company/avertex-utility-solutions-inc,Utilities,Ocean
All-Rite Dock AND Door Systems,http://all-ritedoors.ca,"+1 905-840-4848, +1 888-704-7409",4 Baker Road,Brampton,ON,Canada,L6T 4E3,"4 Baker Road, Brampton, ON, L6T 4E3, Canada",https://www.linkedin.com/company/all-rite-group-companies,Facilities Services,Ocean
Phoenix Health and Safety Consulting Services,http://phascorp.com,+1 647-564-6824,188 Wilkinson Rd unit 16,Brampton,ON,Canada,L6T 4W9,"188 Wilkinson Rd unit 16, Brampton, ON, L6T 4W9, Canada",https://www.linkedin.com/company/phoenix-health-and-safety-consulting-services-inc,Professional Training and Coaching,Ocean
Powersmiths International,http://powersmiths.com,"+33 3 88 57 41 41, +33 3 88 99 02 82",8985 Airport Road,Brampton,ON,Canada,L6T 5T2,"8985 Airport Road, Brampton, ON, L6T 5T2, Canada",https://www.linkedin.com/company/powersmiths-international-corp,Electrical/Electronic Manufacturing,Ocean
JOMAR,http://jomarsoftcorp.com,+1 519-740-0510,1760 Bishop St.,Cambridge,ON,Canada,N1T 1J5,"1760 Bishop St., Cambridge, ON, N1T 1J5, Canada",https://www.linkedin.com/company/jomar-softcorp-international,Software Development,Ocean
Rex Power Magnetics,http://rexpowermagnetics.com,"+1 905-695-8844, +1 905-695-8855, +1 508-384-2005, +1 800-387-2840",65 Basaltic Rd,Concord,ON,Canada,L4K 1G4,"65 Basaltic Rd, Concord, ON, L4K 1G4, Canada",https://www.linkedin.com/company/rex-power-magnetics,Electrical/Electronic Manufacturing,Ocean
Geoscape Contracting,http://geoscapecontracting.com,+1 905-887-1599,4822 19th avenue,Markham,ON,Canada,L6C1M4,"4822 19th avenue, Markham, ON, L6C1M4, Canada",https://www.linkedin.com/company/geoscape-contracting,Environmental Services,Ocean
MQ Energy,http://mqenergy.ca,,80 Micro Ct #105,Markham,ON,Canada,Markham,"80 Micro Ct #105, Markham, ON, Markham, Canada",https://www.linkedin.com/company/mq-energy-inc.,"Appliances, Electrical, and Electronics Manufacturing",Ocean
National Logistics Services,http://nls.ca,+1 905-364-0033,150 Courtneypark Drive West,Mississauga,ON,Canada,L5M 6C5,"150 Courtneypark Drive West, Mississauga, ON, L5M 6C5, Canada",https://www.linkedin.com/company/national-logistics-services-2006-inc-,Transportation/Trucking/Railroad,Ocean
Util-Assist,http://utilassist.com,"+1 905-952-0477, +1 833-419-5604",470 Harry Walker Parkway South,Newmarket,ON,Canada,L3Y 0B3,"470 Harry Walker Parkway South, Newmarket, ON, L3Y 0B3, Canada",https://www.linkedin.com/company/util-assist-inc-,Utilities,Ocean
Tecvalco,http://tecvalco.com,"+1 866-317-0131, +1 704-843-2299, +1 800-638-8322, +1 973-335-4800, +1 916-630-2323, +1 205-699-7282",3481 Stanley Ave.,Niagara Falls,ON,Canada,L2J0E4,"3481 Stanley Ave., Niagara Falls, ON, L2J0E4, Canada",https://www.linkedin.com/company/tecvalco,Oil & Energy,Ocean
Clearlight Energy,https://clearlightenergy.com/,,Oakville,Oakville,ON,Canada,,"Oakville, Oakville, ON, Canada",https://www.linkedin.com/company/clearlightenergy,Renewable Energy Power Generation,Bob
S Burnett AND Associates,http://sbaengineering.com,+1 519-941-2949,Broadway  210,Orangeville,ON,Canada,L9W 5G4,"Broadway  210, Orangeville, ON, L9W 5G4, Canada",https://www.linkedin.com/company/s-burnett-&-associates-limited,Civil Engineering,Ocean
Advanced Construction Industries,http://acicomm.ca,+1 905-421-8888,1730 McPherson Ct,Pickering,ON,Canada,Pickering,"1730 McPherson Ct, Pickering, ON, Pickering, Canada",https://www.linkedin.com/company/advanced-construction-industries,Telecommunications,Ocean
Bluelime Enterprises,http://bluelime.enterprises,+32 458 62 38 74,100 King Street West - First Canadian Place,Toronto,On,Canada,M5X 1C7,"100 King Street West - First Canadian Place, Toronto, On, M5X 1C7, Canada",https://www.linkedin.com/company/bluelime-enterprises-inc,Utilities,Ocean
Cedar Croft Consulting,http://cedarcroftconsulting.online,+1 646-202-1466,161 Bay Street,Toronto,ON,Canada,M5J 2S1,"161 Bay Street, Toronto, ON, M5J 2S1, Canada",https://www.linkedin.com/company/cedar-croft-consulting,Business Consulting and Services,Ocean
ECI Technology Group,http://ecitech.com,+1 416-291-2220,815 Middlefield Rd,Toronto,ON,Canada,M1V 2P9,"815 Middlefield Rd, Toronto, ON, M1V 2P9, Canada",https://www.linkedin.com/company/eci-technology-group-inc-,Electrical/Electronic Manufacturing,Ocean
Ontario Power Generation,http://www.opg.com,,700 University Avenue,Toronto,ON,Canada,M5J 2S1,"700 University Avenue, Toronto, ON, M5J 2S1, Canada",https://www.linkedin.com/company/ontario-power-generation,Utilities,Bob
Toronto Hydro,http://www.torontohydro.com,,14 Carlton St,Toronto,ON,Canada,M5J 2S1,"14 Carlton St, Toronto, ON, M5J 2S1, Canada",https://www.linkedin.com/company/toronto-hydro,Utilities,Bob
Little's Welding AND Machine Shop,http://lwmsltd.com,"+1 705-653-2526, +1 844-303-2526",Alma Street  185,Trent Hills,ON,Canada,K0L1L0,"Alma Street  185, Trent Hills, ON, K0L1L0, Canada",https://www.linkedin.com/company/little's-welding-&-machine-shop,Construction,Ocean
Links Warehousing AND Fulfillment,http://linkscorp.ca,"+1 289-304-7619, +1 905-669-4055",553 Basaltic Road,Vaughan,ON,Canada,L4K 4W8,"553 Basaltic Road, Vaughan, ON, L4K 4W8, Canada",https://www.linkedin.com/company/links-corporation,Truck Transportation,Ocean
Unique Canada Green Power,http://ucgp.ca,,185 Roehampton Ave.,Old Toronto,ON Ontario,Canada,M4P3R1,"185 Roehampton Ave., Old Toronto, ON Ontario, M4P3R1, Canada",https://www.linkedin.com/company/unique-canada-green-power-inc,Machinery,Ocean
Cam Tran,http://www.camtran.com,'+1 844-379-3224,203 Purdy Rd,,Ontario,Canada,,"203 Purdy Rd, Ontario, Canada",http://www.linkedin.com/company/camtrantransformers,electrical/electronic manufacturing,Apollo
Conrad Refrigerated Trucking CRT,http://crtinc.net,+1 800-546-4950,,,Ontario,Canada,N5P 4E2,"Ontario, N5P 4E2, Canada",https://www.linkedin.com/company/conrad-refrigerated-trucking-crt-inc.,Truck Transportation,Ocean
Pickard Utility Services Group,http://pickardutilityservicesgroup.ca,+1 519-372-0905,N4K 5N7,,Ontario,Canada,N4K 5N7,"N4K 5N7, Ontario, N4K 5N7, Canada",https://www.linkedin.com/company/pickardutilityservicesgroup,Construction,Ocean
Robert B. Somerville Co. Limited,http://www.rbsomerville.com,'+1 905-833-3100,13176 Dufferin St,,Ontario,Canada,,"13176 Dufferin St, Ontario, Canada",http://www.linkedin.com/company/robert-b.-somerville-co.-limited,construction,Apollo
Consumers Energy,http://consumersenergy.ca,+1 866-689-5130,Slater Street  130,(Old) Ottawa,Ontario,Canada,,"Slater Street  130, (Old) Ottawa, Ontario, Canada",,"Energy, Energy Efficiency, Energy Management, Renewable Energy, Smart Building",Ocean
Elexicon Energy,http://elexiconenergy.com,"+1 416-314-2455, +1 888-420-0070, +1 855-831-8151, +1 877-632-2727, +1 888-445-2881, +1 866-579-6819, +1 905-721-4291, +1 800-400-2255, +1 905-686-2661, +1 905-427-9870",55 Taunton Rd E,Ajax,Ontario,Canada,L1T 3V3,"55 Taunton Rd E, Ajax, Ontario, L1T 3V3, Canada",https://www.linkedin.com/company/elexicon-energy,Utilities,Ocean
KPC Power Electrical,http://kpcpower.com,+1 905-683-6636,395 Westney Road South,Ajax,Ontario,Canada,L1S 6M6,"395 Westney Road South, Ajax, Ontario, L1S 6M6, Canada",https://www.linkedin.com/company/kpc-power-electrical-inc,Utilities,Ocean
KTI Limited,http://www.ktilimited.ca,'+1 905-727-8807,33 Isaacson Cres,Aurora,Ontario,Canada,L4G 0A4,"33 Isaacson Cres, Aurora, Ontario, L4G 0A4, Canada",http://www.linkedin.com/company/kti-limited,utilities,Apollo
MG Power Associates,http://mgpowerassociates.com,"+1 709-636-9981, +1 765-425-4132",Caplan Avenue  92,Barrie,Ontario,Canada,L4N 9J2,"Caplan Avenue  92, Barrie, Ontario, L4N 9J2, Canada",https://www.linkedin.com/company/mg-power-associates-inc,Utilities,Ocean
AMSi - Applied Modern System Integration,http://amsigroup.com,+1 289-566-8963,4715 Bartlett Rd,Beamsville,Ontario,Canada,L0R 1B0,"4715 Bartlett Rd, Beamsville, Ontario, L0R 1B0, Canada",https://www.linkedin.com/company/amsi-inc,Information Technology and Services,Ocean
KG Reid Construction,http://kgreid.ca,"+1 613-849-8562, +1 613-329-5461, +1 613-969-1872, +1 613-969-6197, +1 888-969-6197",875 Bell Blvd W,Belleville,Ontario,Canada,K8N 1A1,"875 Bell Blvd W, Belleville, Ontario, K8N 1A1, Canada",https://www.linkedin.com/company/kg-reid-construction,Higher Education,Ocean
Reyner Electrical Construction,http://reynerelectrical.com,+1 519-897-3392,835988 Hubbard Rd,Blandford-Blenheim,Ontario,Canada,N0J 1G0,"835988 Hubbard Rd, Blandford-Blenheim, Ontario, N0J 1G0, Canada",https://www.linkedin.com/company/reyner-electrical-construction-inc,Construction,Ocean
IPE Canada,http://ipecanada.ca,"+1 289-301-2810, +1 844-473-4247, +1 844-834-1705",365 Healey Rd,Bolton,Ontario,Canada,L7E 5C1,"365 Healey Rd, Bolton, Ontario, L7E 5C1, Canada",https://www.linkedin.com/company/ipe-canada-inc-,Construction,Ocean
JH ELECTRICAL SERVICES,http://jhelectrical.ca,+1 437-997-0257,Bolton,Bolton,Ontario,Canada,ON,"Bolton, Bolton, Ontario, ON, Canada",https://www.linkedin.com/company/jhelectrical,Utilities,Ocean
SGT Electric,http://sgtelectric.com,+1 905-838-0433,35 Nixon Rd,Bolton,Ontario,Canada,L7E 1K1,"35 Nixon Rd, Bolton, Ontario, L7E 1K1, Canada",https://www.linkedin.com/company/sgt-electric-ltd,Construction,Ocean
Fowler Construction Company Limited,http://www.fowler.ca,'+1 705-645-2214,1206 Rosewarne Dr,Bracebridge,Ontario,Canada,P1L 1E1,"1206 Rosewarne Dr, Bracebridge, Ontario, P1L 1E1, Canada",http://www.linkedin.com/company/fowler-construction-company-limited,construction,Apollo
Elite Structured Cabling,http://elitecabling.com,+1 416-732-3275,Brampton,Brampton,Ontario,Canada,L6T 5A8,"Brampton, Brampton, Ontario, L6T 5A8, Canada",https://www.linkedin.com/company/elite-structured-cabling,Telecommunications,Ocean
EXP,http://www.exp.com,'+1 905-796-3200,Brampton,Brampton,Ontario,Canada,L6T 5A8,"Brampton, Brampton, Ontario, L6T 5A8, Canada",http://www.linkedin.com/company/exp-global-inc,civil engineering,Apollo
Foremost Staffing Solutions,http://foremoststaffing.ca,+1 905-595-6815,County Court Boulevard  2,Brampton,Ontario,Canada,L6W 3W8,"County Court Boulevard  2, Brampton, Ontario, L6W 3W8, Canada",https://www.linkedin.com/company/foremost-staffing-solutions-inc-,Staffing and Recruiting,Ocean
Phazer Electric,http://phazer.ca,"+1 905-821-1650, +1 905-821-1422, +1 877-829-6322",3a Edvac Dr,Brampton,Ontario,Canada,L6S 5X8,"3a Edvac Dr, Brampton, Ontario, L6S 5X8, Canada",https://www.linkedin.com/company/phazer-electric,Construction,Ocean
Sonepar Canada,http://www.soneparcanada.com,'+33 1 58 44 13 13,250 Chrysler Dr,Brampton,Ontario,Canada,L6T 5A8,"250 Chrysler Dr, Brampton, Ontario, L6T 5A8, Canada",http://www.linkedin.com/company/sonepar-canada,wholesale,Apollo
Source Industrial Services,http://sourceindustrialservices.com,"+1 416-948-9082, +1 866-829-3344",Summerlea Road  253,Brampton,Ontario,Canada,L6T 5A8,"Summerlea Road  253, Brampton, Ontario, L6T 5A8, Canada",https://www.linkedin.com/company/source-industrial-services-inc,Industrial Machinery Manufacturing,Ocean
Survalent,http://www.survalent.com,'+1 905-826-5000,7965 Heritage Road,Brampton,Ontario,Canada,L6T 5A8,"7965 Heritage Road, Brampton, Ontario, L6T 5A8, Canada",http://www.linkedin.com/company/survalent-technology,information technology & services,Apollo
Truck Trailer Coach Repair,http://ttcrepair.com,"+1 437-995-3499, +1 905-874-1112",7 Selby Road,Brampton,Ontario,Canada,L6W1K5,"7 Selby Road, Brampton, Ontario, L6W1K5, Canada",https://www.linkedin.com/company/trucktrailercoachrepair,Furniture and Home Furnishings Manufacturing,Ocean
Sandale Utility Products - High Density Polyethylene Products and Services,http://sandale.ca,,66 Adams Blvd,Brantford,Ontario,Canada,N3S 7V2,"66 Adams Blvd, Brantford, Ontario, N3S 7V2, Canada",https://www.linkedin.com/company/sandale,Construction,Ocean
Slacan Industries,http://www.slacan.com,'+1 519-758-8888,145 Roy Blvd,Brantford,Ontario,Canada,N3S 7V2,"145 Roy Blvd, Brantford, Ontario, N3S 7V2, Canada",http://www.linkedin.com/company/slacan-industries,electrical/electronic manufacturing,Apollo
RKS Electric 2015,http://rkselectricinc.ca,"+1 519-881-0727, +1 519-540-8656",Old Durham Road  964,Brockton,Ontario,Canada,N0G 2V0,"Old Durham Road  964, Brockton, Ontario, N0G 2V0, Canada",https://www.linkedin.com/company/rks-electric-2015-inc.,Construction,Ocean
Argo International,http://argointl.com,+1 905-637-7119,6-5195 Harvester Rd,Burlington,Ontario,Canada,10110,"6-5195 Harvester Rd, Burlington, Ontario, 10110, Canada",https://www.linkedin.com/company/argo-international-corporation,Wholesale,Ocean
Brant Electric,http://brantelectriclimited.ca,+1 905-634-5577,1453 Grahams Lane,Burlington,Ontario,Canada,L7S 1W5,"1453 Grahams Lane, Burlington, Ontario, L7S 1W5, Canada",https://www.linkedin.com/company/brant-electric-limited,Construction,Ocean
Burlington Hydro Inc.,http://www.burlingtonhydro.com,'+1 905-332-1851,1340 Brant St,Burlington,Ontario,Canada,L7R 3Z7,"1340 Brant St, Burlington, Ontario, L7R 3Z7, Canada",http://www.linkedin.com/company/burlington-hydro-inc-,utilities,Apollo
CIMCO Refrigeration Inc.,http://www.cimcorefrigeration.com,'+1 416-465-7581,Burlington,Burlington,Ontario,Canada,10110,"Burlington, Burlington, Ontario, 10110, Canada",http://www.linkedin.com/company/cimco-refrigeration,machinery,Apollo
Gerrie Electric Wholesale Ltd.,http://www.gerrie.com,'+1 905-681-3656,4104 South Service Road,Burlington,Ontario,Canada,10110,"4104 South Service Road, Burlington, Ontario, 10110, Canada",http://www.linkedin.com/company/gerrie-electric-wholesale-ltd-,wholesale,Apollo
JFE Shoji Power Canada,http://jfeshojipower.com,"+1 905-637-7968, +1 800-296-1103, +1 905-637-3033",845 Laurentian Drive,Burlington,Ontario,Canada,L7N 3W7,"845 Laurentian Drive, Burlington, Ontario, L7N 3W7, Canada",https://www.linkedin.com/company/jfe-shoji-power-canada-inc,Electrical/Electronic Manufacturing,Ocean
Neelands Group,http://www.neelands.com,'+1 905-332-4555,4131 Palladium Way,Burlington,Ontario,Canada,10110,"4131 Palladium Way, Burlington, Ontario, 10110, Canada",http://www.linkedin.com/company/neelands-refrigeration-limited,construction,Apollo
Next Structural Integrity,http://nextsi.com,+1 226-930-1040,5353 John Lucas Dr,Burlington,Ontario,Canada,L7L 6A8,"5353 John Lucas Dr, Burlington, Ontario, L7L 6A8, Canada",https://www.linkedin.com/company/nextsi,Information Technology and Services,Ocean
O'Dell HVAC Group,http://www.odellhvac.com,,Burlington,Burlington,Ontario,Canada,10110,"Burlington, Burlington, Ontario, 10110, Canada",http://www.linkedin.com/company/odellhvac,construction,Apollo
Premier Electrical Contractors,http://premierelectricinc.ca,+1 647-880-7919,Burlington,Burlington,Ontario,Canada,10110,"Burlington, Burlington, Ontario, 10110, Canada",https://www.linkedin.com/company/premier-electrical-contractors-inc,Construction,Ocean
